"SampleID","avg_NPOC","avg_TN","SRP_uM","SRP_mgL","Q..L.s.","Date","Site","month_year","Low","Moderate","High","pct_burned","Moderate_High","Fluoride_mgL","Chloride_mgL","Sulfate_mgL","Bromide_mgL","NitrateN_mgL","time_since","biome_type","ignition_date","burn_period","mean_slope","mean_elev_m","max_elev_m","area_km2","biome_pca"
"R175",0.00815,0.05916,0.43985466,0.0136222988202,5.08649077538366,"2025-02-20","barton","02.25",20.066,28.683,11.698,60.447,40.381,0.077025,1.3566,7.2999,0.007,0.0207,9.55068493150685,"montane","2015-06-17","older_burn",21.4187760436838,2445.14413613619,3258.99633789062,15.2806179685012,"forest"
"R176",8.547,1.3395,7.442575086,0.23049655041342,1.61876241613147,"2025-03-14","zuma","03.25",34.924,51.234,2.57,88.728,53.804,0.6375,141.208,269.6985,0.071,3.011,6.15342465753425,"coastal","2018-11-08","older_burn",17.3339885283703,556.576800683364,762.265441894531,6.9238961530314,"shrub_grass"
"R177",1.63933333333333,0.391533333333333,0.108,0.003743971429625,70.154872,"2025-03-15","coldwater","03.25",22.794,33.667,34.24,90.701,67.907,0.123766666666667,6.31796666666667,54.5362,0.00275,0.726633333333333,6.41095890410959,"coastal","2018-08-06","older_burn",34.1915768958545,980.60266352364,1726.5478515625,10.9421685770979,"shrub_grass"
"R178",1.472,0.11035,0.3061273895,0.009480765252815,11.7559446253837,"2025-02-22","rattlesnake","02.25.2",2.92,6.885,0.907,10.712,7.792,0.334,12.9413333333333,266.557666666667,0.018,0.0012,7.08219178082192,"montane","2017-12-04","older_burn",27.9024849232792,759.33052983751,1165.15161132812,5.71179017209921,"forest"
"R179",7.25,2.26566666666667,3.164989407,0.09801972193479,NA,"2025-03-15","trabuco","03.25",6.275,25.565,31.919,63.76,57.484,0.134933333333333,12.0395666666667,187.3742,0.0309,2.3419,0.312328767123288,"coastal","2024-09-09","24_25_burn",31.1954690471713,946.396940826099,1730.82702636719,35.3994303955824,"shrub_grass"
"R180",3.91,2.15066666666667,0.8797738286,0.027246595471742,26.7616456275653,"2025-02-22","refugio","02.25.2",19.29,16.247,1.053,36.59,17.3,1.915,181.219333333333,1257.18866666667,0.0716666666666667,1.6,3.22739726027397,"montane","2021-10-11","older_burn",17.5140841191976,344.432535974162,994.0947265625,20.5283679618708,"shrub_grass"
"R181",1.98066666666667,0.3204,0.424534092,0.01314782082924,374.565728023771,"2025-02-20","bear","02.25",1.323,2.696,2.09,6.109,4.786,0.2265,5.5695,5.48036666666667,0.1525,0.295,0.320547945205479,"montane","2024-09-06","24_25_burn",14.4624691878225,2157.11701609748,3033.0693359375,229.014242391368,"forest"
"R182",5.82233333333333,0.4991,0.571006113,0.01768405931961,25.9971492979452,"2025-04-19","topanga","04.25",1.053,4.912,12.383,18.348,17.295,0.790333333333333,117.577,536.371333333333,0.044,0.0503333333333333,0,"coastal","2025-01-07","24_25_burn",20.8357508266998,400.483672728162,783.474243164062,50.4848922517578,"shrub_grass"
"R183",1.284,0.208433333333333,0.5137216846,0.015909960572062,23.0885366509891,"2025-02-22","arroyohondo","02.25.2",20.816,55.765,18.812,95.393,74.577,0.535666666666667,41.0386666666667,255.007,0.012,0.0753333333333333,3.22739726027397,"montane","2021-10-11","older_burn",23.5766077423511,445.936579044491,868.788696289062,11.2857830937344,"forest"
"R184",1.182,0.1024,2.91550819,0.0902932886443,14.5407113770335,"2025-02-22","sedgwick","02.25.2",22.741,18.515,1.396,42.652,19.911,0.1482,38.3506,41.52835,0.035,0.01665,0.493150684931507,"montane","2024-07-05","24_25_burn",15.5319121585121,498.223540651967,1017.96746826172,23.5593689401327,"shrub_grass"
"R185",3.78666666666667,0.3081,0.7741713416,0.023976086449352,NA,"2025-02-20","strawberry","02.25",0.295,0.105,0.005,0.406,0.11,0.137666666666667,11.7001,5.1971,0.00275,0.288733333333333,40,"montane","2018-07-25","older_burn",24.8897059979631,2162.36964816945,3147.91235351562,16.806986760879,"forest"
"R186",2.0335,0.1735,0.3221884121,0.009978175122737,10.6055222779818,"2025-03-16","mission","03.25",28.249,42.815,9.139,80.203,51.954,0.608,40.1736666666667,237.240666666667,0.00275,0.0136666666666667,15.6712328767123,"montane","2009-05-05","older_burn",28.0878714020364,703.298697305995,1212.54736328125,7.20969917780069,"forest"
"R187",3.60466666666667,1.64566666666667,0.2831065905,0.008767811107785,35.3422002947556,"2025-03-16","refugio","03.25",19.29,16.247,1.053,36.59,17.3,0.872,99.9013333333333,647.603,0.0436666666666667,0.800333333333333,3.22739726027397,"montane","2021-10-11","older_burn",17.5140841191976,344.432535974162,994.0947265625,20.5283679618708,"shrub_grass"
"R188",3.125,1.41433333333333,0.108,0.005949155181324,178,"2025-03-15","silverado","03.25",2.599,2.31,0.137,5.046,2.447,0.52,24.8953333333333,403.409,0.00275,0.753,40,"coastal","2020-12-03","older_burn",30.6285496581298,831.970286977818,1417.09594726562,48.3264453671017,"shrub_grass"
"R189",5.29733333333333,2.95066666666667,3.756570406,0.11634098547382,10.7145297167468,"2025-03-15","ortega","03.25",22.96,69.164,7.39,99.514,76.554,0.446666666666667,88.508,193.659666666667,0.0906666666666667,3.61066666666667,0.312328767123288,"coastal","2024-09-09","24_25_burn",14.0912507239294,834.175018511156,1061.34375,4.37696086804457,"shrub_grass"
"R190",3.155,1.03766666666667,1.356518266,0.04201137069802,251.170016,"2025-03-15","santiago","03.25",3.494,7.644,12.785,23.924,20.429,0.557,24.8875,245.328,0.00275,3.2185,0.312328767123288,"coastal","2024-09-09","24_25_burn",29.6967996088972,919.707454552801,1731.11450195312,32.595851444213,"shrub_grass"
"R191",1.144,0.088665,0.108,0.007060037222911,26.8135831331393,"2025-03-16","rattlesnake","03.25",2.92,6.885,0.907,10.712,7.792,0.407666666666667,10.3393333333333,210.902,0.016,0.0012,7.08219178082192,"montane","2017-12-04","older_burn",27.9024849232792,759.33052983751,1165.15161132812,5.71179017209921,"forest"
"R192",1.29933333333333,0.07956,0.5592759956,0.017320777583732,3.23277504461515,"2025-04-19","stunt","04.25",0.386,0.686,0.343,1.414,1.029,0.281833333333333,35.9788333333333,128.801166666667,0.034,0.0012,40,"coastal","2025-01-07","24_25_burn",22.5679559030945,600.489480274344,844.117248535156,2.06142126336751,"shrub_grass"
"R193",1.564,0.1147,0.4287265285,0.013277660587645,2.32964789569708,"2025-04-20","mission","04.25",28.249,42.815,9.139,80.203,51.954,0.687,78.017,339.184666666667,0.0126666666666667,0.0012,15.6712328767123,"montane","2009-05-05","older_burn",28.0878714020364,703.298697305995,1212.54736328125,7.20969917780069,"forest"
"R194",0.00815,0.075375,0.4372924072,0.013542945850984,60.5051456266363,"2025-03-16","arroyohondo","03.25",20.816,55.765,18.812,95.393,74.577,0.64,31.8473333333333,244.993,0.00666666666666667,0.011,3.22739726027397,"montane","2021-10-11","older_burn",23.5766077423511,445.936579044491,868.788696289062,11.2857830937344,"forest"
"R195",1.60433333333333,0.1265,2.623197579,0.08124042902163,8.90126328911565,"2025-03-16","sedgwick","03.25",22.741,18.515,1.396,42.652,19.911,0.2284,32.61385,31.0033,0.04755,0.0068,0.493150684931507,"montane","2024-07-05","24_25_burn",15.5319121585121,498.223540651967,1017.96746826172,23.5593689401327,"shrub_grass"
"R196",0.00815,0.067165,0.3113439692,0.009642322726124,17.5514728711032,"2025-04-20","arroyohondo","04.25",20.816,55.765,18.812,95.393,74.577,0.511333333333333,41.6953333333333,271.906,0.867666666666667,0.0012,3.22739726027397,"montane","2021-10-11","older_burn",23.5766077423511,445.936579044491,868.788696289062,11.2857830937344,"forest"
"R197",1.453,0.1236,2.827707933,0.08757411468501,NA,"2025-04-20","sedgwick","04.25",22.741,18.515,1.396,42.652,19.911,0.1922,29.8432,29.88795,0.0948,0.0012,0.493150684931507,"montane","2024-07-05","24_25_burn",15.5319121585121,498.223540651967,1017.96746826172,23.5593689401327,"shrub_grass"
"R198",1.058,0.0992766666666667,0.3598640002,0.011144988086194,6.00326856306085,"2025-04-20","rattlesnake","04.25",2.92,6.885,0.907,10.712,7.792,0.3115,12.574,245.098,0.0165,0.0065,7.08219178082192,"montane","2017-12-04","older_burn",27.9024849232792,759.33052983751,1165.15161132812,5.71179017209921,"forest"
"R199",0.00815,0.1389,0.108,0.003879353381022,36.245504,"2025-04-18","coldwater","04.25",22.794,33.667,34.24,90.701,67.907,0.1442,7.0527,66.2467,0.017,0.0537666666666667,6.41095890410959,"coastal","2018-08-06","older_burn",34.1915768958545,980.60266352364,1726.5478515625,10.9421685770979,"shrub_grass"
"R200",2.229,0.358166666666667,1.496249162,0.04633883654714,NA,"2025-04-18","trabuco","04.25",6.275,25.565,31.919,63.76,57.484,0.227333333333333,11.7973333333333,203.642333333333,0.0095,0.0823333333333333,0.312328767123288,"coastal","2024-09-09","24_25_burn",31.1954690471713,946.396940826099,1730.82702636719,35.3994303955824,"shrub_grass"
"R201",4.453,0.2799,4.351363608,0.13476173093976,5.43439176925355,"2025-04-19","zuma","04.25",34.924,51.234,2.57,88.728,53.804,0.3165,92.4965,197.1485,0.0895,0.0012,6.15342465753425,"coastal","2018-11-08","older_burn",17.3339885283703,556.576800683364,762.265441894531,6.9238961530314,"shrub_grass"
"R202",3.25766666666667,0.263266666666667,3.347549697,0.10367361411609,0.31614882436343,"2025-04-18","ortega","04.25",22.96,69.164,7.39,99.514,76.554,0.26025,120.45575,241.3185,0.17825,0.04475,0.312328767123288,"coastal","2024-09-09","24_25_burn",14.0912507239294,834.175018511156,1061.34375,4.37696086804457,"shrub_grass"
"R203",1.444,0.259133333333333,0.8206154792,0.025414461390824,51.819744,"2025-04-18","santiago","04.25",3.494,7.644,12.785,23.924,20.429,0.229,16.414,141.9015,0.00275,0.091,0.312328767123288,"coastal","2024-09-09","24_25_burn",29.6967996088972,919.707454552801,1731.11450195312,32.595851444213,"shrub_grass"
"R204",3.51266666666667,1.533,0.6211257054,0.019236263096238,12.1783383345964,"2025-04-20","refugio","04.25",19.29,16.247,1.053,36.59,17.3,1.50366666666667,153.732333333333,1011.36533333333,0.081,0.936333333333333,3.22739726027397,"montane","2021-10-11","older_burn",17.5140841191976,344.432535974162,994.0947265625,20.5283679618708,"shrub_grass"
"R205",1.33166666666667,0.636233333333333,0.108,0.004141899323085,23,"2025-04-18","silverado","04.25",2.599,2.31,0.137,5.046,2.447,0.753,20.249,440.641,0.007,0.314,40,"coastal","2020-12-03","older_burn",30.6285496581298,831.970286977818,1417.09594726562,48.3264453671017,"shrub_grass"
"R206",0.00815,0.148566666666667,0.2809523014,0.008701092774358,24.918784,"2025-05-23","coldwater","05.25",22.794,33.667,34.24,90.701,67.907,0.1245,8.10475,59.90475,0.018,0.046,6.41095890410959,"coastal","2018-08-06","older_burn",34.1915768958545,980.60266352364,1726.5478515625,10.9421685770979,"shrub_grass"
"R207",1.46825,0.103575,2.837051516,0.08786348545052,8.18596449468733,"2025-05-25","sedgwick","05.25",22.741,18.515,1.396,42.652,19.911,0.2027,30.9029,30.16285,0.0618,0.0012,0.493150684931507,"montane","2024-07-05","24_25_burn",15.5319121585121,498.223540651967,1017.96746826172,23.5593689401327,"shrub_grass"
"R208",1.081,0.09929,0.2553593181,0.007908478081557,NA,"2025-05-25","rattlesnake","05.25",2.92,6.885,0.907,10.712,7.792,0.269333333333333,13.7576666666667,260.755,0.0156666666666667,0.0012,7.08219178082192,"montane","2017-12-04","older_burn",27.9024849232792,759.33052983751,1165.15161132812,5.71179017209921,"forest"
"R209",1.585,0.116866666666667,0.2665562483,0.008255247009851,0.394605880993818,"2025-05-25","mission","05.25",28.249,42.815,9.139,80.203,51.954,0.714,84.931,365.123,0.008,0.0012,15.6712328767123,"montane","2009-05-05","older_burn",28.0878714020364,703.298697305995,1212.54736328125,7.20969917780069,"forest"
"R210",1.04766666666667,0.1964,0.5118223389,0.015851137835733,28.3168,"2025-05-23","santiago","05.25",3.494,7.644,12.785,23.924,20.429,0.154833333333333,18.0401666666667,170.669833333333,0.0065,0.0723333333333333,0.312328767123288,"coastal","2024-09-09","24_25_burn",29.6967996088972,919.707454552801,1731.11450195312,32.595851444213,"shrub_grass"
"R211",0.00815,0.07981,0.2510938208,0.007776375630176,9.24956802730322,"2025-05-25","arroyohondo","05.25",20.816,55.765,18.812,95.393,74.577,0.595666666666667,49.9766666666667,306.060333333333,0.028,0.0012,3.22739726027397,"montane","2021-10-11","older_burn",23.5766077423511,445.936579044491,868.788696289062,11.2857830937344,"forest"
"R212",1.117,0.0833866666666667,0.5952255669,0.018434135806893,NA,"2025-05-24","stunt","05.25",0.386,0.686,0.343,1.414,1.029,0.313,36.0678333333333,123.551666666667,0.0246666666666667,0.0012,40,"coastal","2025-01-07","24_25_burn",22.5679559030945,600.489480274344,844.117248535156,2.06142126336751,"shrub_grass"
"R213",3.91525,0.273825,0.6301318985,0.019515184896545,0.631145965116192,"2025-05-24","santaynez","05.25",9.242,21.537,25.243,56.022,46.78,0.877666666666667,61.044,683.030333333333,0.0346666666666667,0.00833333333333333,0,"coastal","2025-01-07","24_25_burn",21.8752951108559,417.610545174434,643.739074707031,7.81683297534721,"shrub_grass"
"R214",3.923,0.8657,0.3961207266,0.012267858902802,9.83747741261187,"2025-05-25","refugio","05.25",19.29,16.247,1.053,36.59,17.3,2.187,152.782666666667,1126.92066666667,0.0746666666666667,0.316,3.22739726027397,"montane","2021-10-11","older_burn",17.5140841191976,344.432535974162,994.0947265625,20.5283679618708,"shrub_grass"
"R215",5.82625,0.56915,0.7241104838,0.022425701683286,10.6260057701957,"2025-05-24","topanga","05.25",1.053,4.912,12.383,18.348,17.295,0.526666666666667,142.326,648.322333333333,0.155666666666667,0.0966666666666667,0,"coastal","2025-01-07","24_25_burn",20.8357508266998,400.483672728162,783.474243164062,50.4848922517578,"shrub_grass"
"R216",4.13933333333333,0.2494,3.600929235,0.11152077840795,2.29512384371759,"2025-05-24","zuma","05.25",34.924,51.234,2.57,88.728,53.804,0.2606,90.7036,212.659,0.102,0.0012,6.15342465753425,"coastal","2018-11-08","older_burn",17.3339885283703,556.576800683364,762.265441894531,6.9238961530314,"shrub_grass"
"R217",2.557,0.161866666666667,1.192702334,0.03693799128398,NA,"2025-05-23","ortega","05.25",22.96,69.164,7.39,99.514,76.554,0.31575,129.56675,263.75425,0.221,0.0012,0.312328767123288,"coastal","2024-09-09","24_25_burn",14.0912507239294,834.175018511156,1061.34375,4.37696086804457,"shrub_grass"
"R218",2.16966666666667,0.214066666666667,0.796544279,0.02466897632063,24.1960919737218,"2025-05-23","trabuco","05.25",6.275,25.565,31.919,63.76,57.484,0.189833333333333,12.4096666666667,214.594833333333,0.011,0.0145,0.312328767123288,"coastal","2024-09-09","24_25_burn",31.1954690471713,946.396940826099,1730.82702636719,35.3994303955824,"shrub_grass"
"R219",1.15066666666667,1.04633333333333,0.108,0.0025583288885813,14.0941744139484,"2025-05-23","silverado","05.25",2.599,2.31,0.137,5.046,2.447,0.629666666666667,37.9276666666667,469.141666666667,0.009,0.666333333333333,40,"coastal","2020-12-03","older_burn",30.6285496581298,831.970286977818,1417.09594726562,48.3264453671017,"shrub_grass"
"R220",1.20933333333333,0.0998466666666667,0.7954779046,0.024635950705462,1.46490729000609,"2025-06-28","stunt","06.25",0.386,0.686,0.343,1.414,1.029,0.313666666666667,34.9378333333333,112.868833333333,0.0675,0.00516666666666667,40,"coastal","2025-01-07","24_25_burn",22.5679559030945,600.489480274344,844.117248535156,2.06142126336751,"shrub_grass"
"R221",0.00815,1.013,0.3332771865,0.010321594465905,0.387818745493976,"2025-10-10","santiago","10.25",3.494,7.644,12.785,23.924,20.429,0.388166666666667,70.8755,186.046166666667,0.0396666666666667,3.05116666666667,0.312328767123288,"coastal","2024-09-09","24_25_burn",29.6967996088972,919.707454552801,1731.11450195312,32.595851444213,"shrub_grass"
"R222",10.3533333333333,0.682333333333333,4.783184626,0.14813522786722,0.255713654379648,"2025-06-28","santaynez","06.25",9.242,21.537,25.243,56.022,46.78,0.7075,243.56625,127.986,0.2985,0.01775,0,"coastal","2025-01-07","24_25_burn",21.8752951108559,417.610545174434,643.739074707031,7.81683297534721,"shrub_grass"
"R223",1.41933333333333,0.09898,2.582160022,0.07996949588134,4.01997425820309,"2025-06-29","sedgwick","06.25",22.741,18.515,1.396,42.652,19.911,0.20805,43.01785,48.86905,0.33105,0.0012,0.493150684931507,"montane","2024-07-05","24_25_burn",15.5319121585121,498.223540651967,1017.96746826172,23.5593689401327,"shrub_grass"
"R224",1.0345,0.11705,0.108,0.007265992538746,16.211368,"2025-06-27","coldwater","06.25",22.794,33.667,34.24,90.701,67.907,0.153333333333333,7.18713333333333,60.7625666666667,0.576466666666667,0.181833333333333,6.41095890410959,"coastal","2018-08-06","older_burn",34.1915768958545,980.60266352364,1726.5478515625,10.9421685770979,"shrub_grass"
"R225",1.22766666666667,0.1111,0.3310718939,0.010253296554083,1.75084329054884,"2025-06-29","rattlesnake","06.25",2.92,6.885,0.907,10.712,7.792,0.303333333333333,17.283,314.052,0.0206666666666667,0.00566666666666667,7.08219178082192,"montane","2017-12-04","older_burn",27.9024849232792,759.33052983751,1165.15161132812,5.71179017209921,"forest"
"R226",4.02033333333333,0.745766666666667,0.3449347599,0.010682629514103,2.20899441952648,"2025-06-29","refugio","06.25",19.29,16.247,1.053,36.59,17.3,2.02633333333333,234.245,1405.963,0.179666666666667,0.355666666666667,3.22739726027397,"montane","2021-10-11","older_burn",17.5140841191976,344.432535974162,994.0947265625,20.5283679618708,"shrub_grass"
"R227",0.00815,0.0786466666666667,0.108,0.006094419969421,7.16631149234397,"2025-06-29","arroyohondo","06.25",20.816,55.765,18.812,95.393,74.577,0.709,55.236,312.0845,0.0355,0.0012,3.22739726027397,"montane","2021-10-11","older_burn",23.5766077423511,445.936579044491,868.788696289062,11.2857830937344,"forest"
"R228",4.0515,0.262175,3.089249039,0.09567404273783,1.07936967518685,"2025-06-28","zuma","06.25",34.924,51.234,2.57,88.728,53.804,0.236,120.524,242.93,0.1215,0.0012,6.15342465753425,"coastal","2018-11-08","older_burn",17.3339885283703,556.576800683364,762.265441894531,6.9238961530314,"shrub_grass"
"R229",2.42966666666667,0.0855966666666667,1.592738064,0.04932709784208,0.600608257854683,"2025-07-15","james","07.25",NA,NA,NA,0,0,0.0876666666666667,5.46793333333333,1.2261,0.1484,0.0790666666666667,40,"montane","1984-01-01","older_burn",22.7037605957254,1913.86555629113,2356.841796875,2.79589455085654,"forest"
"R230",1.1155,0.00275,0.7040107178,0.021803211930266,0.998577757873137,"2025-10-11","stunt","10.25",0.386,0.686,0.343,1.414,1.029,0.363,37.00875,100.44575,0.07325,0.0012,40,"coastal","2025-01-07","24_25_burn",22.5679559030945,600.489480274344,844.117248535156,2.06142126336751,"shrub_grass"
"R231",0.00815,0.253166666666667,0.108,0.001880002465002,200.766112,"2025-07-21","lytle","07.25",NA,NA,NA,9.92384966251227,9.92384966251227,0.329533333333333,1.89946666666667,24.8580666666667,0.4374,0.330233333333333,0.487671232876712,"montane","2024-07-07","24_25_burn",29.4121351808193,1700.85506086244,3067.9306640625,119.428050318343,"forest"
"R232",4.064,0.270766666666667,0.5758581161,0.017834325855617,2.47512395766576,"2025-06-28","topanga","06.25",1.053,4.912,12.383,18.348,17.295,2.473,184.9475,798.4195,0.163,0.0012,0,"coastal","2025-01-07","24_25_burn",20.8357508266998,400.483672728162,783.474243164062,50.4848922517578,"shrub_grass"
"R233",2.76633333333333,0.115166666666667,1.973162015,0.06110882760455,1.07006475771291,"2025-06-27","james","06.25",NA,NA,NA,0,0,0.1902,6.07183333333333,2.00996666666667,0.0226666666666667,0.0172666666666667,40,"montane","1984-01-01","older_burn",22.7037605957254,1913.86555629113,2356.841796875,2.79589455085654,"forest"
"R234",1.193,0.231266666666667,0.3438683856,0.010649603902032,16.706912,"2025-06-27","santiago","06.25",3.494,7.644,12.785,23.924,20.429,0.205166666666667,21.9336666666667,163.829166666667,0.0158333333333333,0.0865,0.312328767123288,"coastal","2024-09-09","24_25_burn",29.6967996088972,919.707454552801,1731.11450195312,32.595851444213,"shrub_grass"
"R235",1.9405,0.12985,0.108,0.007100982316144,0.298986550925824,"2025-06-29","mission","06.25",28.249,42.815,9.139,80.203,51.954,0.578333333333333,107.629333333333,439.42,0.0446666666666667,0.0012,15.6712328767123,"montane","2009-05-05","older_burn",28.0878714020364,703.298697305995,1212.54736328125,7.20969917780069,"forest"
"R236",0.00815,0.07011,0.2510938208,0.007776375630176,5.7823681615877,"2025-07-17","arroyohondo","07.25",20.816,55.765,18.812,95.393,74.577,0.659333333333333,59.348,338.451,0.0423333333333333,0.0012,3.22739726027397,"montane","2021-10-11","older_burn",23.5766077423511,445.936579044491,868.788696289062,11.2857830937344,"forest"
"R237",16.625,0.64845,4.065591197,0.12591135937109,NA,"2025-07-21","willow","07.25",1.219,0.476,0.01,1.705,0.486,1.9167,39.828,2.7515,0.013,0.6351,40,"montane","2003-10-25","older_burn",11.3977202886606,1629.12392135944,1842.68811035156,18.2474395027934,"forest"
"R238",0.00815,0.0971,0.108,0.007549044792468,2.64371827046036,"2025-10-12","arroyohondo","10.25",20.816,55.765,18.812,95.393,74.577,0.605666666666667,67.5026666666667,315.348666666667,0.0603333333333333,0.00566666666666667,3.22739726027397,"montane","2021-10-11","older_burn",23.5766077423511,445.936579044491,868.788696289062,11.2857830937344,"forest"
"R239",1.62333333333333,0.118866666666667,0.7214195747,0.022342364228459,NA,"2025-07-22","pacoima","07.25",40.406,9.566,0.753,50.725,10.319,0.797566666666667,11.4473666666667,194.884833333333,0.0103333333333333,0.0012,8.45205479452055,"montane","2016-07-22","older_burn",29.2629915241228,1237.22919510082,1989.67053222656,65.0362098913649,"shrub_grass"
"R240",0.00815,1.68,0.108,0.00315373072212,102.436024,"2025-07-21","cajon","07.25",30.09,12.783,2.072,44.945,14.855,0.9715,21.5235,129.6755,0.01625,3.0165,8.38356164383562,"desert","2016-08-16","older_burn",16.4470305577767,1188.54346854926,2100.98168945312,152.376440411394,"shrub_grass"
"R241",1.46766666666667,0.487866666666667,0.5228623019,0.016193045489843,12.494788,"2025-07-14","coldwater","07.25",22.794,33.667,34.24,90.701,67.907,0.1934,21.7384,70.0084333333333,0.00275,0.260666666666667,6.41095890410959,"coastal","2018-08-06","older_burn",34.1915768958545,980.60266352364,1726.5478515625,10.9421685770979,"shrub_grass"
"R242",1.0925,0.20415,0.108,0.004229804471981,185.229045805801,"2025-07-15","bear","07.25",1.323,2.696,2.09,6.109,4.786,0.4397,5.36926666666667,6.86616666666667,0.0275333333333333,0.2849,0.320547945205479,"montane","2024-09-06","24_25_burn",14.4624691878225,2157.11701609748,3033.0693359375,229.014242391368,"forest"
"R243",1.533,0.281866666666667,1.299694404,0.04025153569188,1.23153171701528,"2025-07-15","strawberry","07.25",0.295,0.105,0.005,0.406,0.11,0.07755,10.06745,3.8471,0.216775,0.29455,40,"montane","2018-07-25","older_burn",24.8897059979631,2162.36964816945,3147.91235351562,16.806986760879,"forest"
"R244",1.397,0.087,2.511274165,0.07777416089005,6.10253911150468,"2025-07-17","sedgwick","07.25",22.741,18.515,1.396,42.652,19.911,0.17305,37.46485,35.7122,0.1032,0.0012,0.493150684931507,"montane","2024-07-05","24_25_burn",15.5319121585121,498.223540651967,1017.96746826172,23.5593689401327,"shrub_grass"
"R245",12.55,0.931266666666667,0.108,0.003881575441358,0.545726292365267,"2025-07-22","government","07.25",33.811,38.148,6.034,77.992,44.182,0.35125,26.08505,99.9676,0.00995,1.2983,0.315068493150685,"montane","2024-09-08","24_25_burn",23.1678665552325,2191.93988183208,2587.15234375,6.40799000755886,"forest"
"R246",0.00815,0.052725,0.108,0.004477319805884,1.83506479552292,"2025-07-15","barton","07.25",20.066,28.683,11.698,60.447,40.381,0.1514,1.58176666666667,7.9315,0.01715,0.0156,9.55068493150685,"montane","2015-06-17","older_burn",21.4187760436838,2445.14413613619,3258.99633789062,15.2806179685012,"forest"
