"SampleID","avg_NPOC","avg_TN","SRP_uM","SRP_mgL","Q..L.s.","Date","Site","month_year","Low","Moderate","High","pct_burned","Moderate_High","Fluoride_mgL","Chloride_mgL","Sulfate_mgL","Bromide_mgL","NitrateN_mgL","time_since","biome_type","ignition_date","burn_period","mean_slope","mean_elev_m","max_elev_m","area_km2","biome_pca"
"R247",3.25033333333333,0.4584,0.108,0.0008965980110361,116.476437333333,"2025-07-14","santamargarita","07.25",NA,NA,NA,1.31776257782407,1.31776257782407,0.482666666666667,171.862333333333,279.651666666667,0.0993333333333333,0.141,40,"coastal","2024-07-29","24_25_burn",11.0008127713279,785.740868454985,2081.29663085938,1602.26017512405,"shrub_grass"
"R248",1.309,0.1153,0.4599911166,0.014245924881102,2.29442060651462,"2025-07-17","rattlesnake","07.25",2.92,6.885,0.907,10.712,7.792,0.3425,20.674,369.414,0.0165,0.0145,7.08219178082192,"montane","2017-12-04","older_burn",27.9024849232792,759.33052983751,1165.15161132812,5.71179017209921,"forest"
"R249",3.704,0.22085,4.41714614,0.1367990159558,0.557700729111821,"2025-07-16","zuma","07.25",34.924,51.234,2.57,88.728,53.804,0.300666666666667,101.283833333333,221.929,0.108833333333333,0.0012,6.15342465753425,"coastal","2018-11-08","older_burn",17.3339885283703,556.576800683364,762.265441894531,6.9238961530314,"shrub_grass"
"R250",3.2665,0.17495,3.944769456,0.12216951005232,0.203789802932934,"2025-10-11","zuma","10.25",34.924,51.234,2.57,88.728,53.804,0.366333333333333,115.635666666667,253.629333333333,0.105333333333333,0.0012,6.15342465753425,"coastal","2018-11-08","older_burn",17.3339885283703,556.576800683364,762.265441894531,6.9238961530314,"shrub_grass"
"R251",1.189,0.07222,0.4781065429,0.014806959633613,1.20106405209066,"2025-07-16","stunt","07.25",0.386,0.686,0.343,1.414,1.029,0.373666666666667,37.7908333333333,116.4035,0.0635,0.0012,40,"coastal","2025-01-07","24_25_burn",22.5679559030945,600.489480274344,844.117248535156,2.06142126336751,"shrub_grass"
"R252",1.08933333333333,0.144833333333333,0.108,0.0012183254477663,9.53065912593423,"2025-07-22","pallet","07.25",50.071,17.998,1.485,69.554,19.483,0.272466666666667,4.78496666666667,36.6648333333333,0.712333333333333,0.361133333333333,4.32328767123288,"montane","2020-09-06","older_burn",19.5067845198419,1522.54060322173,2435.3232421875,38.755546510993,"shrub_grass"
"R253",0.00815,0.167133333333333,0.108,0.00260784718424,85.516736,"2025-07-22","bigrock","07.25",22.36,10.884,2.101,35.345,12.985,0.1228,3.04906666666667,46.4433,1.1541,0.415,4.32328767123288,"montane","2020-09-06","older_burn",30.5023797362083,1935.87621352547,2864.5849609375,59.4209183743902,"forest"
"R254",5.833,0.499166666666667,2.902909628,0.08990311117916,0.38541689275288,"2025-07-16","santaynez","07.25",9.242,21.537,25.243,56.022,46.78,0.996,114.314333333333,581.951333333333,0.105,0.0012,0,"coastal","2025-01-07","24_25_burn",21.8752951108559,417.610545174434,643.739074707031,7.81683297534721,"shrub_grass"
"R255",1.32233333333333,0.266533333333333,0.3465032992,0.010731207176224,4.21050170665724,"2025-07-14","santiago","07.25",3.494,7.644,12.785,23.924,20.429,0.224,28.6965,174.914666666667,0.0148333333333333,0.141166666666667,0.312328767123288,"coastal","2024-09-09","24_25_burn",29.6967996088972,919.707454552801,1731.11450195312,32.595851444213,"shrub_grass"
"R256",1.557,0.325266666666667,0.5875497299,0.018196415135003,149.554776526354,"2026-01-17","arroyohondo","01.26",20.816,55.765,18.812,95.393,74.577,0.500333333333333,29.506,265.616333333333,0.009,0.201333333333333,3.22739726027397,"montane","2021-10-11","older_burn",23.5766077423511,445.936579044491,868.788696289062,11.2857830937344,"forest"
"R257",4.15733333333333,0.2685,0.7157383108,0.022166415485476,0.476633700783229,"2025-07-16","topanga","07.25",1.053,4.912,12.383,18.348,17.295,0.949,154.7585,639.362,0.158,0.0012,0,"coastal","2025-01-07","24_25_burn",20.8357508266998,400.483672728162,783.474243164062,50.4848922517578,"shrub_grass"
"R258",0.00815,0.0776033333333333,0.108,0.005417878064805,14.451938762101,"2025-07-15","forsee","07.25",39.679,26.075,6.181,71.936,32.256,0.319466666666667,0.6803,7.25833333333333,0.01715,0.0752666666666667,4.32602739726027,"montane","2020-09-05","older_burn",27.9093817190858,2705.76148000147,3306.95288085938,7.34443331193299,"forest"
"R259",2.46533333333333,0.173833333333333,0.108,0.004477319805884,13.308896,"2025-07-21","deep","07.25",0.376,0.335,0.021,0.732,0.356,3.66351666666667,13.4036166666667,102.35585,2.66208,0.0012,40,"montane","2016-08-07","older_burn",15.9591462875462,1786.50030734102,2588.8818359375,348.927645680501,"shrub_grass"
"R260",1.17566666666667,0.313966666666667,0.4778574824,0.014799246229928,22.936608,"2025-07-21","waterman","07.25",NA,NA,NA,0.871002977673382,0.871002977673382,0.214166666666667,12.7842333333333,31.9345,0.0180666666666667,0.5819,40,"montane","2021-06-28","older_burn",28.8683821156106,1115.11212513953,1656.54125976562,12.1127842135168,"forest"
"R261",3.866,0.602633333333333,0.108,0.005271097180619,5.39121091180592,"2025-07-17","refugio","07.25",19.29,16.247,1.053,36.59,17.3,2.06566666666667,247.724333333333,1306.13133333333,0.269,0.244,3.22739726027397,"montane","2021-10-11","older_burn",17.5140841191976,344.432535974162,994.0947265625,20.5283679618708,"shrub_grass"
"R262",2.181,0.19925,2.109616675,0.06533482842475,NA,"2025-07-22","pine","07.25",16.501,35.07,35.53,87.101,70.6,0.72775,16.4544,21.0966,1.8929,0.5595,4.39178082191781,"montane","2020-08-12","older_burn",23.2610479231955,1453.29320234927,1668.728515625,3.4009349624221,"forest"
"R263",3.8355,0.4579,0.3585544727,0.011104432019519,2.39922651453309,"2025-10-12","refugio","10.25",19.29,16.247,1.053,36.59,17.3,2.02333333333333,274.210333333333,1444.09533333333,0.319,0.134,3.22739726027397,"montane","2021-10-11","older_burn",17.5140841191976,344.432535974162,994.0947265625,20.5283679618708,"shrub_grass"
"R264",2.728,10.3166666666667,2.491050084,0.07714782110148,0.637128,"2025-07-14","diamond","07.25",NA,NA,NA,0.0046018310315058,0.0046018310315058,0.563,219.515666666667,338.089666666667,0.158333333333333,12.503,40,"coastal","2021-06-04","older_burn",14.8436330077263,425.647233582633,734.279113769531,26.5612717355592,"shrub_grass"
"R265",3.8515,0.2753,0.6156623504,0.019067062991888,NA,"2025-07-17","mission","07.25",28.249,42.815,9.139,80.203,51.954,0.9145,106.997,467.5215,0.0335,0.0065,15.6712328767123,"montane","2009-05-05","older_burn",28.0878714020364,703.298697305995,1212.54736328125,7.20969917780069,"forest"
"R266",0.00815,0.524133333333333,0.108,0.0030213953199736,9.37265374204033,"2025-07-15","mill","07.25",10.913,11.495,6.75,29.158,18.245,0.709966666666667,3.26626666666667,34.6020666666667,0.528166666666667,0.699233333333333,4.32602739726027,"montane","2020-09-05","older_burn",29.6841883128684,2090.7508884471,3412.17333984375,107.693025265675,"forest"
"R267",1.4235,0.09356,0.4512378555,0.013974836384835,0.357818820042402,"2025-10-12","rattlesnake","10.25",2.92,6.885,0.907,10.712,7.792,0.313333333333333,21.6053333333333,299.374,0.016,0.0012,7.08219178082192,"montane","2017-12-04","older_burn",27.9024849232792,759.33052983751,1165.15161132812,5.71179017209921,"forest"
"R268",1.33233333333333,0.0802,2.41760008,0.0748730744776,7.85335849264852,"2025-10-12","sedgwick","10.25",22.741,18.515,1.396,42.652,19.911,0.1755,27.5539,27.5503,0.025,0.0012,0.493150684931507,"montane","2024-07-05","24_25_burn",15.5319121585121,498.223540651967,1017.96746826172,23.5593689401327,"shrub_grass"
"R269",4.47066666666667,0.137566666666667,3.120097993,0.09662943484321,13.0868028960279,"2025-11-14","sedgwick","11.25",22.741,18.515,1.396,42.652,19.911,0.2306,32.81445,39.5182,0.42075,0.0012,0.493150684931507,"montane","2024-07-05","24_25_burn",15.5319121585121,498.223540651967,1017.96746826172,23.5593689401327,"shrub_grass"
"R270",9.18566666666667,0.976933333333333,3.992164368,0.12363733047696,NA,"2025-11-14","mission","11.25",28.249,42.815,9.139,80.203,51.954,0.509333333333333,58.572,242.661333333333,0.0163333333333333,2.50666666666667,15.6712328767123,"montane","2009-05-05","older_burn",28.0878714020364,703.298697305995,1212.54736328125,7.20969917780069,"forest"
"R271",11.7566666666667,0.9914,1.311718808,0.04062393148376,256.127060152245,"2025-11-14","arroyohondo","11.25",20.816,55.765,18.812,95.393,74.577,0.2267,13.3088333333333,86.6354333333333,0.549,1.17856666666667,3.22739726027397,"montane","2021-10-11","older_burn",23.5766077423511,445.936579044491,868.788696289062,11.2857830937344,"forest"
"R272",6.2735,0.2057,0.887271043,0.02747878420171,24.9284583494585,"2025-11-14","rattlesnake","11.25",2.92,6.885,0.907,10.712,7.792,0.312,18.5786666666667,317.863333333333,0.043,0.0012,7.08219178082192,"montane","2017-12-04","older_burn",27.9024849232792,759.33052983751,1165.15161132812,5.71179017209921,"forest"
"R273",2.55833333333333,0.259266666666667,0.108,0.0024769098038188,41.945761656807,"2025-11-16","coldwater","11.25",22.794,33.667,34.24,90.701,67.907,0.1344,9.4625,87.9390666666667,0.0139666666666667,0.334333333333333,6.41095890410959,"coastal","2018-08-06","older_burn",34.1915768958545,980.60266352364,1726.5478515625,10.9421685770979,"shrub_grass"
"R274",14.4266666666667,4.64366666666667,5.450347818,0.16879727192346,62.025,"2025-11-14","refugio","11.25",19.29,16.247,1.053,36.59,17.3,0.7575,64.823,416.758,0.0095,7.2655,3.22739726027397,"montane","2021-10-11","older_burn",17.5140841191976,344.432535974162,994.0947265625,20.5283679618708,"shrub_grass"
"R275",14.058,0.6764,1.029455778,0.03188224544466,27.5317639597287,"2025-11-15","stunt","11.25",0.386,0.686,0.343,1.414,1.029,0.205666666666667,18.2443333333333,56.7522,0.405233333333333,0.648366666666667,40,"coastal","2025-01-07","24_25_burn",22.5679559030945,600.489480274344,844.117248535156,2.06142126336751,"shrub_grass"
"R276",6.063,1.196,0.8598873162,0.026630710182714,24.0915203104972,"2025-11-16","silverado","11.25",2.599,2.31,0.137,5.046,2.447,0.705333333333333,54.7373333333333,464.260666666667,0.014,0.671333333333333,40,"coastal","2020-12-03","older_burn",30.6285496581298,831.970286977818,1417.09594726562,48.3264453671017,"shrub_grass"
"R277",6.72133333333333,3.92866666666667,3.162753414,0.09795047323158,7.38421688603665,"2025-11-16","trabuco","11.25",6.275,25.565,31.919,63.76,57.484,0.46,14.5885,233.676,0.0055,5.1475,0.312328767123288,"coastal","2024-09-09","24_25_burn",31.1954690471713,946.396940826099,1730.82702636719,35.3994303955824,"shrub_grass"
"R278",13.6533333333333,3.439,4.466640095,0.13833184374215,NA,"2025-11-15","santaynez","11.25",9.242,21.537,25.243,56.022,46.78,0.4355,14.48475,109.09225,0.8,3.34025,0,"coastal","2025-01-07","24_25_burn",21.8752951108559,417.610545174434,643.739074707031,7.81683297534721,"shrub_grass"
"R279",14.335,2.54416666666667,11.418745952,0.35363856213344,53.8,"2025-11-15","zuma","11.25",34.924,51.234,2.57,88.728,53.804,0.2871,44.8913,77.1772666666667,0.6504,2.30013333333333,6.15342465753425,"coastal","2018-11-08","older_burn",17.3339885283703,556.576800683364,762.265441894531,6.9238961530314,"shrub_grass"
"R280",6.88666666666667,1.81033333333333,6.147579629,0.19039054111013,88.914752,"2025-11-16","santiago","11.25",3.494,7.644,12.785,23.924,20.429,0.220333333333333,19.1195,132.389166666667,0.00766666666666667,2.61816666666667,0.312328767123288,"coastal","2024-09-09","24_25_burn",29.6967996088972,919.707454552801,1731.11450195312,32.595851444213,"shrub_grass"
"R281",1.36366666666667,0.846733333333333,1.150536847,0.03563212615159,4.42289556106411,"2026-01-19","trabuco","01.26",6.275,25.565,31.919,63.76,57.484,0.299,11.15225,176.47175,0.00275,1.92475,0.312328767123288,"coastal","2024-09-09","24_25_burn",31.1954690471713,946.396940826099,1730.82702636719,35.3994303955824,"shrub_grass"
"R282",8.807,1.427,4.890034639,0.15144437276983,0.229578668769754,"2025-11-16","ortega","11.25",22.96,69.164,7.39,99.514,76.554,0.3555,111.785,155.099,0.03,0.3605,0.312328767123288,"coastal","2024-09-09","24_25_burn",14.0912507239294,834.175018511156,1061.34375,4.37696086804457,"shrub_grass"
"R283",1.26133333333333,0.321033333333333,0.108,0.0019862695757644,23.9319963920881,"2026-01-19","coldwater","01.26",22.794,33.667,34.24,90.701,67.907,0.13125,5.675,45.66675,0.0155,0.90575,6.41095890410959,"coastal","2018-08-06","older_burn",34.1915768958545,980.60266352364,1726.5478515625,10.9421685770979,"shrub_grass"
"R284",1.44166666666667,0.331933333333333,0.5506152424,0.017052554057128,209.54432,"2026-01-19","santiago","01.26",3.494,7.644,12.785,23.924,20.429,0.2545,13.0828333333333,116.9255,0.00275,0.8265,0.312328767123288,"coastal","2024-09-09","24_25_burn",29.6967996088972,919.707454552801,1731.11450195312,32.595851444213,"shrub_grass"
"R285",2.16566666666667,0.791,0.573831206,0.01777155244982,61,"2026-01-19","silverado","01.26",2.599,2.31,0.137,5.046,2.447,0.689,32.244,462.168333333333,0.011,0.582,40,"coastal","2020-12-03","older_burn",30.6285496581298,831.970286977818,1417.09594726562,48.3264453671017,"shrub_grass"
"R286",2.5445,1.18,0.7007580681,0.021702477369057,1104.3552,"2026-01-23","cajon","01.26",30.09,12.783,2.072,44.945,14.855,0.91805,22.352325,85.00905,0.01295,2.182125,8.38356164383562,"desert","2016-08-16","older_burn",16.4470305577767,1188.54346854926,2100.98168945312,152.376440411394,"shrub_grass"
"R287",0.00815,0.2794,0.108,0.001709607795103,2027.48288,"2026-01-23","lytle","01.26",NA,NA,NA,9.92384966251227,9.92384966251227,0.3016,1.50753333333333,16.2881,0.00275,0.464033333333333,0.487671232876712,"montane","2024-07-07","24_25_burn",29.4121351808193,1700.85506086244,3067.9306640625,119.428050318343,"forest"
"R288",2.05433333333333,0.555633333333333,0.4662025299,0.014438292351003,10.3919676924876,"2026-01-24","pine","01.26",16.501,35.07,35.53,87.101,70.6,0.469533333333333,6.93743333333333,19.1550666666667,0.0161,0.7582,4.39178082191781,"montane","2020-08-12","older_burn",23.2610479231955,1453.29320234927,1668.728515625,3.4009349624221,"forest"
"R289",5.55466666666667,1.06333333333333,1.688638375,0.05229713047375,187,"2026-01-18","topanga","01.26",1.053,4.912,12.383,18.348,17.295,0.861,77.246,459.385,0.015,0.572,0,"coastal","2025-01-07","24_25_burn",20.8357508266998,400.483672728162,783.474243164062,50.4848922517578,"shrub_grass"
"R290",0.00815,0.592833333333333,0.108,0.005439864965448,175.185624643677,"2026-01-23","mill","01.26",10.913,11.495,6.75,29.158,18.245,0.7713,3.8077,42.9344,0.4879,1.04635,4.32602739726027,"montane","2020-09-05","older_burn",29.6841883128684,2090.7508884471,3412.17333984375,107.693025265675,"forest"
"R291",7.73766666666667,0.6192,2.242802248,0.06945958562056,NA,"2026-01-24","crowder","01.26",18.444,1.707,0.014,20.166,1.721,0.615,53.73355,39.3895,0.1146,0.3198,8.38356164383562,"desert","2016-08-16","older_burn",14.5783765510313,1137.30530208478,1625.65625,63.4265543711863,"shrub_grass"
"R292",1.768,0.2632,0.8433931927,0.026119887177919,583,"2026-01-24","pacoima","01.26",40.406,9.566,0.753,50.725,10.319,0.2366,4.19203333333333,65.4409333333333,0.0117,0.771866666666667,8.45205479452055,"montane","2016-07-22","older_burn",29.2629915241228,1237.22919510082,1989.67053222656,65.0362098913649,"shrub_grass"
"R293",1.27,0.00275,0.108,0.007681291424684,41.0025429566839,"2026-01-23","barton","01.26",20.066,28.683,11.698,60.447,40.381,0.0849666666666667,0.7567,8.34656666666667,0.00275,0.0190333333333333,9.55068493150685,"montane","2015-06-17","older_burn",21.4187760436838,2445.14413613619,3258.99633789062,15.2806179685012,"forest"
"R294",1.7675,0.17785,0.285214568,0.00883309517096,NA,"2026-01-17","mission","01.26",28.249,42.815,9.139,80.203,51.954,0.456,22.6176666666667,195.866666666667,0.006,0.055,15.6712328767123,"montane","2009-05-05","older_burn",28.0878714020364,703.298697305995,1212.54736328125,7.20969917780069,"forest"
"R295",2.97966666666667,0.532766666666667,0.9205218156,0.028508560629132,57.6515635032305,"2026-01-24","pallet","01.26",50.071,17.998,1.485,69.554,19.483,0.29225,1.91195,37.48865,0.00845,0.668,4.32328767123288,"montane","2020-09-06","older_burn",19.5067845198419,1522.54060322173,2435.3232421875,38.755546510993,"shrub_grass"
"R296",2.65033333333333,0.167833333333333,0.108,0.0010878982665057,48.1929498317678,"2026-01-26","willow","01.26",1.219,0.476,0.01,1.705,0.486,0.126033333333333,22.4708666666667,4.9343,0.0246333333333333,0.0166666666666667,40,"montane","2003-10-25","older_burn",11.3977202886606,1629.12392135944,1842.68811035156,18.2474395027934,"forest"
"R297",7.073,0.16945,1.218999021,0.03775239968037,1.70972269098998,"2026-01-23","james","01.26",NA,NA,NA,0,0,0.113466666666667,6.37503333333333,2.26163333333333,0.01665,0.01915,40,"montane","1984-01-01","older_burn",22.7037605957254,1913.86555629113,2356.841796875,2.79589455085654,"forest"
"R298",4.859,0.7178,0.108,0.006879613348995,21.9788141242644,"2026-01-24","government","01.26",33.811,38.148,6.034,77.992,44.182,0.28434,29.32982,76.11374,0.00275,1.33046,0.315068493150685,"montane","2024-09-08","24_25_burn",23.1678665552325,2191.93988183208,2587.15234375,6.40799000755886,"forest"
"R299",3.498,3.06966666666667,1.133124874,0.03509287734778,98.1128562064961,"2026-01-17","refugio","01.26",19.29,16.247,1.053,36.59,17.3,0.889666666666667,77.2643333333333,575.218333333333,0.032,2.897,3.22739726027397,"montane","2021-10-11","older_burn",17.5140841191976,344.432535974162,994.0947265625,20.5283679618708,"shrub_grass"
"R300",0.00815,0.444233333333333,0.108,0.00336204627714,1640.95856,"2026-01-24","bigrock","01.26",22.36,10.884,2.101,35.345,12.985,0.124,2.13275,37.1245,0.0155,0.82575,4.32328767123288,"montane","2020-09-06","older_burn",30.5023797362083,1935.87621352547,2864.5849609375,59.4209183743902,"forest"
"R301",5.10533333333333,0.527433333333333,4.944417163,0.15312859953811,7.22453376358241,"2026-01-18","zuma","01.26",34.924,51.234,2.57,88.728,53.804,0.317166666666667,54.664,129.439833333333,0.0345,0.631166666666667,6.15342465753425,"coastal","2018-11-08","older_burn",17.3339885283703,556.576800683364,762.265441894531,6.9238961530314,"shrub_grass"
"R302",1.09533333333333,0.0645633333333333,0.108,0.005515898043574,42,"2026-01-17","rattlesnake","01.26",2.92,6.885,0.907,10.712,7.792,0.19,4.09,119.689,0.00275,1.007,7.08219178082192,"montane","2017-12-04","older_burn",27.9024849232792,759.33052983751,1165.15161132812,5.71179017209921,"forest"
"R303",5.51,5.44433333333333,3.75969457,0.1164377408329,9.71921521642304,"2026-01-19","diamond","01.26",NA,NA,NA,0.0046018310315058,0.0046018310315058,0.543,206.704666666667,344.534333333333,0.167333333333333,7.74133333333333,40,"coastal","2021-06-04","older_burn",14.8436330077263,425.647233582633,734.279113769531,26.5612717355592,"shrub_grass"
"R304",1.43366666666667,0.974333333333333,0.108,0.007059581895777,97.14722,"2026-01-26","waterman","01.26",NA,NA,NA,0.871002977673382,0.871002977673382,0.1964,14.7603,36.55065,0.45465,1.6255,40,"montane","2021-06-28","older_burn",28.8683821156106,1115.11212513953,1656.54125976562,12.1127842135168,"forest"
"R305",2.864,0.28845,2.640051964,0.08176240932508,0.427297644307778,"2026-01-19","ortega","01.26",22.96,69.164,7.39,99.514,76.554,0.387,105.9575,190.3095,0.156,0.0595,0.312328767123288,"coastal","2024-09-09","24_25_burn",14.0912507239294,834.175018511156,1061.34375,4.37696086804457,"shrub_grass"
"R306",3.727,1.14666666666667,1.097773293,0.03399803888421,566.336,"2026-01-19","santamargarita","01.26",NA,NA,NA,1.31776257782407,1.31776257782407,0.393,131.027,177.4765,0.081,0.5865,40,"coastal","2024-07-29","24_25_burn",11.0008127713279,785.740868454985,2081.29663085938,1602.26017512405,"shrub_grass"
"R307",2.158,0.135,0.4978992243,0.015419938976571,5.91191844481476,"2026-01-18","stunt","01.26",0.386,0.686,0.343,1.414,1.029,0.304333333333333,29.157,192.3515,0.013,0.0178333333333333,40,"coastal","2025-01-07","24_25_burn",22.5679559030945,600.489480274344,844.117248535156,2.06142126336751,"shrub_grass"
"R308",1.9905,0.10305,2.999824965,0.09290457916605,7.99522972048822,"2026-01-17","sedgwick","01.26",22.741,18.515,1.396,42.652,19.911,0.13125,25.69395,31.8619,0.1245,0.0012,0.493150684931507,"montane","2024-07-05","24_25_burn",15.5319121585121,498.223540651967,1017.96746826172,23.5593689401327,"shrub_grass"
"R309",4.69333333333333,0.2549,1.01651742,0.0314815444974,3.36180034972179,"2026-01-23","strawberry","01.26",0.295,0.105,0.005,0.406,0.11,0.1437,11.4157,5.90615,0.0228,0.30255,40,"montane","2018-07-25","older_burn",24.8897059979631,2162.36964816945,3147.91235351562,16.806986760879,"forest"
"R310",4.74866666666667,0.489233333333333,1.125493772,0.03485654211884,93.5672196218381,"2026-01-18","santaynez","01.26",9.242,21.537,25.243,56.022,46.78,0.63,33.2673333333333,358.463,0.00766666666666667,0.209333333333333,0,"coastal","2025-01-07","24_25_burn",21.8752951108559,417.610545174434,643.739074707031,7.81683297534721,"shrub_grass"
"R311",3.556,0.11825,0.108,0.007043221119923,869.32576,"2026-01-26","deep","01.26",0.376,0.335,0.021,0.732,0.356,0.761966666666667,7.6198,16.4260333333333,0.206933333333333,0.121233333333333,40,"montane","2016-08-07","older_burn",15.9591462875462,1786.50030734102,2588.8818359375,348.927645680501,"shrub_grass"
"R312",2.872,0.33845,0.6109507675,0.018921145269475,1522.028,"2026-01-26","wfmojave","01.26",3.85,6.078,3.333,13.261,9.411,0.125,71.9635,32.0905,0.155,0.8065,8.40821917808219,"montane","2016-08-07","older_burn",17.6023186159636,1306.17333331742,1876.58178710938,133.811812739142,"forest"
NA,NA,0.04,0.226025185663545,0.007,209.261152,"2025-12-17","deep","12.25",0.376,0.335,0.021,0.732,0.356,NA,NA,NA,NA,0.177,40,"montane","2016-08-07","older_burn",15.9591462875462,1786.50030734102,2588.8818359375,348.927645680501,"shrub_grass"
NA,NA,0.04,0.355182434614143,0.011,869.32576,"2026-01-26","deep","01.26",0.376,0.335,0.021,0.732,0.356,NA,NA,NA,NA,0.177,40,"montane","2016-08-07","older_burn",15.9591462875462,1786.50030734102,2588.8818359375,348.927645680501,"shrub_grass"
NA,NA,0.704,0.548918308040039,0.017,136.770144,"2025-03-26","waterman","03.25",NA,NA,NA,0.871002977673382,0.871002977673382,1.25,16.8,67.8,0.02,3.11,40,"montane","2021-06-28","older_burn",28.8683821156106,1115.11212513953,1656.54125976562,12.1127842135168,"forest"
NA,NA,0.76,1.13012592831773,0.035,2020.40368,"2025-02-14","wfmojave","02.25.1",3.85,6.078,3.333,13.261,9.411,0.13,15.8,8.93,NA,3.34,8.40821917808219,"montane","2016-08-07","older_burn",17.6023186159636,1306.17333331742,1876.58178710938,133.811812739142,"forest"
NA,NA,0.04,0.129157248950597,0.004,35.537584,"2025-04-22","wfmojave","04.25",3.85,6.078,3.333,13.261,9.411,0.13,57.5,27.3,NA,0.16,8.40821917808219,"montane","2016-08-07","older_burn",17.6023186159636,1306.17333331742,1876.58178710938,133.811812739142,"forest"
NA,NA,0.212,0.774943493703584,0.024,1522.028,"2026-01-26","wfmojave","01.26",3.85,6.078,3.333,13.261,9.411,NA,NA,NA,NA,0.902,8.40821917808219,"montane","2016-08-07","older_burn",17.6023186159636,1306.17333331742,1876.58178710938,133.811812739142,"forest"
NA,NA,0.04,0.258314497901195,0.008,441.74208,"2025-04-22","deep","04.25",0.376,0.335,0.021,0.732,0.356,0.86,7.25,11.6,NA,0.177,40,"montane","2016-08-07","older_burn",15.9591462875462,1786.50030734102,2588.8818359375,348.927645680501,"shrub_grass"
NA,NA,0.04,0.290603810138844,0.009,117.797888,"2025-06-11","deep","06.25",0.376,0.335,0.021,0.732,0.356,1.75,7.91,27.3,NA,0.177,40,"montane","2016-08-07","older_burn",15.9591462875462,1786.50030734102,2588.8818359375,348.927645680501,"shrub_grass"
NA,NA,0.04,0.193735873425896,0.006,5.946528,"2025-08-19","deep","08.25",0.376,0.335,0.021,0.732,0.356,4.6,15,134,NA,0.177,40,"montane","2016-08-07","older_burn",15.9591462875462,1786.50030734102,2588.8818359375,348.927645680501,"shrub_grass"
NA,NA,0.04,0.161446561188247,0.005,246.639328,"2025-02-05","deep","02.25",0.376,0.335,0.021,0.732,0.356,1.76,7.25,25,NA,0.177,40,"montane","2016-08-07","older_burn",15.9591462875462,1786.50030734102,2588.8818359375,348.927645680501,"shrub_grass"
